Date,Label,total_words,unique_words,repeated_words,repeated_word_ratio
2013-04-04,1,445,288,157,0.35280898876404493
2013-04-05,0,393,259,134,0.34096692111959287
2013-04-08,1,379,270,109,0.287598944591029
2013-04-09,1,430,310,120,0.27906976744186046
2013-04-10,1,391,262,129,0.329923273657289
2013-04-11,1,440,309,131,0.29772727272727273
2013-04-12,0,346,254,92,0.2658959537572254
2013-04-15,0,490,340,150,0.30612244897959184
2013-04-16,1,432,280,152,0.35185185185185186
2013-04-17,0,410,287,123,0.3
2013-04-18,0,475,331,144,0.3031578947368421
2013-04-19,1,488,339,149,0.305327868852459
2013-04-22,1,376,271,105,0.27925531914893614
2013-04-23,1,368,266,102,0.27717391304347827
2013-04-24,0,553,375,178,0.321880650994575
2013-04-25,1,505,333,172,0.3405940594059406
2013-04-26,1,472,332,140,0.2966101694915254
2013-04-29,1,428,316,112,0.2616822429906542
2013-04-30,1,314,236,78,0.2484076433121019
2013-05-01,0,455,311,144,0.31648351648351647
2013-05-02,1,459,325,134,0.29193899782135074
2013-05-03,1,402,294,108,0.26865671641791045
2013-05-06,0,570,417,153,0.26842105263157895
2013-05-07,1,501,338,163,0.3253493013972056
2013-05-08,1,388,267,121,0.3118556701030928
2013-05-09,0,440,334,106,0.2409090909090909
2013-05-10,1,389,286,103,0.2647814910025707
2013-05-13,0,434,307,127,0.2926267281105991
2013-05-14,1,400,292,108,0.27
2013-05-15,1,485,336,149,0.30721649484536084
2013-05-16,0,512,346,166,0.32421875
2013-05-17,1,444,322,122,0.2747747747747748
2013-05-20,0,467,324,143,0.30620985010706636
2013-05-21,1,442,315,127,0.2873303167420814
2013-05-22,0,455,316,139,0.3054945054945055
2013-05-23,0,462,306,156,0.33766233766233766
2013-05-24,1,459,328,131,0.28540305010893247
2013-05-28,1,541,370,171,0.31608133086876156
2013-05-29,0,481,329,152,0.316008316008316
2013-05-30,1,530,353,177,0.3339622641509434
2013-05-31,0,424,306,118,0.2783018867924528
2013-06-03,1,522,353,169,0.32375478927203066
2013-06-04,0,407,278,129,0.31695331695331697
2013-06-05,0,390,278,112,0.28717948717948716
2013-06-06,1,420,301,119,0.2833333333333333
2013-06-07,1,374,268,106,0.28342245989304815
2013-06-10,0,444,282,162,0.36486486486486486
2013-06-11,0,460,295,165,0.358695652173913
2013-06-12,0,449,295,154,0.3429844097995546
2013-06-13,1,457,297,160,0.350109409190372
2013-06-14,0,546,344,202,0.36996336996337
2013-06-17,1,540,345,195,0.3611111111111111
2013-06-18,1,515,346,169,0.32815533980582523
2013-06-19,0,531,366,165,0.3107344632768362
2013-06-20,0,464,328,136,0.29310344827586204
2013-06-21,1,420,300,120,0.2857142857142857
2013-06-24,0,369,258,111,0.3008130081300813
2013-06-25,1,544,347,197,0.36213235294117646
2013-06-26,1,554,330,224,0.4043321299638989
2013-06-27,1,491,318,173,0.35234215885947046
2013-06-28,0,531,362,169,0.3182674199623352
2013-07-01,1,429,290,139,0.32400932400932403
2013-07-02,0,557,364,193,0.3464991023339318
2013-07-03,1,418,267,151,0.361244019138756
2013-07-05,1,535,329,206,0.3850467289719626
2013-07-08,1,437,305,132,0.30205949656750575
2013-07-09,1,469,330,139,0.29637526652452023
2013-07-10,0,414,304,110,0.26570048309178745
2013-07-11,1,385,285,100,0.2597402597402597
2013-07-12,1,407,279,128,0.3144963144963145
2013-07-15,1,474,333,141,0.2974683544303797
2013-07-16,0,422,304,118,0.2796208530805687
2013-07-17,1,435,296,139,0.3195402298850575
2013-07-18,1,544,352,192,0.35294117647058826
2013-07-19,0,524,354,170,0.3244274809160305
2013-07-22,1,541,383,158,0.2920517560073937
2013-07-23,1,451,312,139,0.3082039911308204
2013-07-24,0,501,354,147,0.2934131736526946
2013-07-25,1,570,385,185,0.32456140350877194
2013-07-26,1,400,297,103,0.2575
2013-07-29,0,582,384,198,0.3402061855670103
2013-07-30,0,508,351,157,0.3090551181102362
2013-07-31,0,495,353,142,0.2868686868686869
2013-08-01,1,503,347,156,0.3101391650099404
2013-08-02,1,703,445,258,0.3669985775248933
2013-08-05,0,433,306,127,0.29330254041570436
2013-08-06,0,582,391,191,0.3281786941580756
2013-08-07,0,506,333,173,0.34189723320158105
2013-08-08,1,509,336,173,0.33988212180746563
2013-08-09,0,614,415,199,0.3241042345276873
2013-08-12,0,513,355,158,0.3079922027290448
2013-08-13,1,557,377,180,0.3231597845601436
2013-08-14,0,471,332,139,0.2951167728237792
2013-08-15,0,499,350,149,0.2985971943887776
2013-08-16,0,420,287,133,0.31666666666666665
2013-08-19,0,434,282,152,0.35023041474654376
2013-08-20,0,563,354,209,0.37122557726465366
2013-08-21,0,398,273,125,0.314070351758794
2013-08-22,1,502,332,170,0.3386454183266932
2013-08-23,1,555,368,187,0.33693693693693694
2013-08-26,0,629,403,226,0.35930047694753575
2013-08-27,0,383,256,127,0.33159268929503916
2013-08-28,1,390,268,122,0.3128205128205128
2013-08-29,1,612,407,205,0.3349673202614379
2013-08-30,0,484,295,189,0.390495867768595
2013-09-03,1,463,318,145,0.31317494600431967
2013-09-04,1,520,318,202,0.38846153846153847
2013-09-05,1,482,319,163,0.3381742738589212
2013-09-06,0,407,273,134,0.32923832923832924
2013-09-09,1,442,303,139,0.31447963800904977
2013-09-10,1,432,285,147,0.3402777777777778
2013-09-11,1,585,396,189,0.3230769230769231
2013-09-12,0,375,256,119,0.31733333333333336
2013-09-13,1,513,354,159,0.30994152046783624
2013-09-16,1,420,308,112,0.26666666666666666
2013-09-17,1,475,351,124,0.26105263157894737
2013-09-18,1,546,370,176,0.32234432234432236
2013-09-19,0,516,359,157,0.30426356589147285
2013-09-20,0,412,299,113,0.27427184466019416
2013-09-23,0,431,299,132,0.3062645011600928
2013-09-24,0,467,325,142,0.30406852248394006
2013-09-25,0,567,394,173,0.30511463844797176
2013-09-26,1,458,295,163,0.3558951965065502
2013-09-27,0,539,374,165,0.30612244897959184
2013-09-30,0,452,320,132,0.2920353982300885
2013-10-01,1,426,286,140,0.3286384976525822
2013-10-02,0,473,329,144,0.3044397463002114
2013-10-03,0,341,253,88,0.25806451612903225
2013-10-04,1,517,378,139,0.2688588007736944
2013-10-07,0,550,380,170,0.3090909090909091
2013-10-08,0,519,355,164,0.3159922928709056
2013-10-09,1,520,355,165,0.3173076923076923
2013-10-10,1,404,298,106,0.2623762376237624
2013-10-11,1,579,380,199,0.3436960276338515
2013-10-14,1,467,316,151,0.3233404710920771
2013-10-15,0,504,363,141,0.27976190476190477
2013-10-16,1,417,309,108,0.2589928057553957
2013-10-17,0,539,366,173,0.3209647495361781
2013-10-18,1,453,321,132,0.2913907284768212
2013-10-21,0,597,400,197,0.32998324958123953
2013-10-22,1,469,325,144,0.3070362473347548
2013-10-23,0,519,359,160,0.30828516377649323
2013-10-24,1,574,393,181,0.3153310104529617
2013-10-25,1,509,326,183,0.35952848722986247
2013-10-28,0,409,289,120,0.293398533007335
2013-10-29,1,417,274,143,0.34292565947242204
2013-10-30,0,511,327,184,0.36007827788649704
2013-10-31,0,607,369,238,0.39209225700164746
2013-11-01,1,506,326,180,0.3557312252964427
2013-11-04,1,481,333,148,0.3076923076923077
2013-11-05,0,415,290,125,0.30120481927710846
2013-11-06,1,488,351,137,0.2807377049180328
2013-11-07,0,553,376,177,0.32007233273056057
2013-11-08,1,512,336,176,0.34375
2013-11-11,1,491,348,143,0.29124236252545826
2013-11-12,0,550,363,187,0.34
2013-11-13,1,492,325,167,0.3394308943089431
2013-11-14,1,382,285,97,0.25392670157068065
2013-11-15,1,627,418,209,0.3333333333333333
2013-11-18,1,444,330,114,0.25675675675675674
2013-11-19,0,475,322,153,0.32210526315789473
2013-11-20,0,574,394,180,0.313588850174216
2013-11-21,1,515,359,156,0.3029126213592233
2013-11-22,1,462,347,115,0.24891774891774893
2013-11-25,1,471,330,141,0.29936305732484075
2013-11-26,1,626,404,222,0.3546325878594249
2013-11-27,1,630,409,221,0.35079365079365077
2013-11-29,0,477,341,136,0.2851153039832285
2013-12-02,0,537,346,191,0.35567970204841715
2013-12-03,0,486,348,138,0.2839506172839506
2013-12-04,0,467,335,132,0.2826552462526767
2013-12-05,0,448,330,118,0.26339285714285715
2013-12-06,1,348,269,79,0.22701149425287356
2013-12-09,1,465,329,136,0.2924731182795699
2013-12-10,0,503,333,170,0.3379721669980119
2013-12-11,0,367,279,88,0.23978201634877383
2013-12-12,0,478,328,150,0.3138075313807531
2013-12-13,1,491,338,153,0.31160896130346233
2013-12-16,1,447,307,140,0.3131991051454139
2013-12-17,0,549,370,179,0.32604735883424407
2013-12-18,1,496,345,151,0.30443548387096775
2013-12-19,1,512,365,147,0.287109375
2013-12-20,1,470,331,139,0.2957446808510638
2013-12-23,1,514,370,144,0.2801556420233463
2013-12-24,1,456,312,144,0.3157894736842105
2013-12-26,1,448,297,151,0.33705357142857145
2013-12-27,0,369,271,98,0.26558265582655827
2013-12-30,1,445,318,127,0.2853932584269663
2013-12-31,1,495,335,160,0.32323232323232326
2014-01-02,0,498,339,159,0.3192771084337349
2014-01-03,1,455,349,106,0.23296703296703297
2014-01-06,0,479,324,155,0.3235908141962422
2014-01-07,1,380,268,112,0.29473684210526313
2014-01-08,0,577,395,182,0.31542461005199307
2014-01-09,0,443,317,126,0.28442437923250563
2014-01-10,0,457,320,137,0.29978118161925604
2014-01-13,0,547,358,189,0.34552102376599636
2014-01-14,1,475,320,155,0.3263157894736842
2014-01-15,1,456,330,126,0.27631578947368424
2014-01-16,0,404,294,110,0.2722772277227723
2014-01-17,1,471,315,156,0.33121019108280253
2014-01-21,0,495,326,169,0.3414141414141414
2014-01-22,0,468,306,162,0.34615384615384615
2014-01-23,0,423,292,131,0.30969267139479906
2014-01-24,0,511,343,168,0.3287671232876712
2014-01-27,0,476,346,130,0.27310924369747897
2014-01-28,1,541,360,181,0.3345656192236599
2014-01-29,0,492,341,151,0.30691056910569103
2014-01-30,1,506,333,173,0.34189723320158105
2014-01-31,0,438,322,116,0.2648401826484018
2014-02-03,0,529,356,173,0.3270321361058601
2014-02-04,1,550,381,169,0.30727272727272725
2014-02-05,0,513,329,184,0.3586744639376218
2014-02-06,1,507,357,150,0.2958579881656805
2014-02-07,1,565,385,180,0.3185840707964602
2014-02-10,1,538,371,167,0.3104089219330855
2014-02-11,1,462,318,144,0.3116883116883117
2014-02-12,0,586,395,191,0.32593856655290104
2014-02-13,1,370,281,89,0.24054054054054055
2014-02-14,1,488,335,153,0.3135245901639344
2014-02-18,0,550,371,179,0.32545454545454544
2014-02-19,0,388,262,126,0.3247422680412371
2014-02-20,1,502,347,155,0.30876494023904383
2014-02-21,0,484,290,194,0.40082644628099173
2014-02-24,1,434,317,117,0.2695852534562212
2014-02-25,0,421,295,126,0.2992874109263658
2014-02-26,1,455,325,130,0.2857142857142857
2014-02-27,1,458,304,154,0.33624454148471616
2014-02-28,1,465,301,164,0.35268817204301073
2014-03-03,0,473,296,177,0.37420718816067655
2014-03-04,1,491,301,190,0.3869653767820774
2014-03-05,0,478,331,147,0.3075313807531381
2014-03-06,1,463,302,161,0.34773218142548595
2014-03-07,1,361,261,100,0.2770083102493075
2014-03-10,0,357,277,80,0.22408963585434175
2014-03-11,0,462,320,142,0.30735930735930733
2014-03-12,0,437,294,143,0.32723112128146453
2014-03-13,0,460,324,136,0.2956521739130435
2014-03-14,0,405,297,108,0.26666666666666666
2014-03-17,1,369,266,103,0.2791327913279133
2014-03-18,1,439,289,150,0.3416856492027335
2014-03-19,0,556,365,191,0.3435251798561151
2014-03-20,1,651,425,226,0.34715821812596004
2014-03-21,0,553,346,207,0.3743218806509946
2014-03-24,0,358,250,108,0.3016759776536313
2014-03-25,1,421,286,135,0.32066508313539194
2014-03-26,0,547,367,180,0.3290676416819013
2014-03-27,0,473,323,150,0.3171247357293869
2014-03-28,1,389,261,128,0.32904884318766064
2014-03-31,1,359,252,107,0.298050139275766
2014-04-01,1,462,330,132,0.2857142857142857
2014-04-02,1,558,369,189,0.3387096774193548
2014-04-03,0,488,324,164,0.3360655737704918
2014-04-04,0,446,302,144,0.32286995515695066
2014-04-07,0,410,281,129,0.3146341463414634
2014-04-08,1,491,343,148,0.3014256619144603
2014-04-09,1,509,348,161,0.3163064833005894
2014-04-10,0,494,342,152,0.3076923076923077
2014-04-11,0,572,371,201,0.3513986013986014
2014-04-14,1,495,333,162,0.32727272727272727
2014-04-15,1,390,268,122,0.3128205128205128
2014-04-16,1,334,227,107,0.3203592814371258
2014-04-17,0,376,258,118,0.31382978723404253
2014-04-21,1,560,364,196,0.35
2014-04-22,1,422,306,116,0.27488151658767773
2014-04-23,0,390,261,129,0.33076923076923076
2014-04-24,0,441,285,156,0.35374149659863946
2014-04-25,0,483,328,155,0.32091097308488614
2014-04-28,1,359,280,79,0.2200557103064067
2014-04-29,1,362,261,101,0.27900552486187846
2014-04-30,1,438,311,127,0.2899543378995434
2014-05-01,0,463,316,147,0.3174946004319654
2014-05-02,0,412,270,142,0.3446601941747573
2014-05-05,1,339,241,98,0.2890855457227139
2014-05-06,0,491,343,148,0.3014256619144603
2014-05-07,1,489,323,166,0.3394683026584867
2014-05-08,1,396,276,120,0.30303030303030304
2014-05-09,1,335,253,82,0.24477611940298508
2014-05-12,1,379,274,105,0.2770448548812665
2014-05-13,1,462,330,132,0.2857142857142857
2014-05-14,0,410,296,114,0.2780487804878049
2014-05-15,0,465,321,144,0.3096774193548387
2014-05-16,1,461,300,161,0.3492407809110629
2014-05-19,1,406,289,117,0.2881773399014778
2014-05-20,0,537,379,158,0.2942271880819367
2014-05-21,1,391,274,117,0.29923273657289
2014-05-22,1,448,328,120,0.26785714285714285
2014-05-23,1,463,326,137,0.2958963282937365
2014-05-27,1,440,326,114,0.2590909090909091
2014-05-28,0,469,318,151,0.32196162046908317
2014-05-29,1,396,282,114,0.2878787878787879
2014-05-30,1,345,272,73,0.21159420289855072
2014-06-02,1,392,295,97,0.24744897959183673
2014-06-03,0,575,389,186,0.3234782608695652
2014-06-04,1,568,375,193,0.3397887323943662
2014-06-05,1,479,343,136,0.2839248434237996
2014-06-06,1,430,316,114,0.2651162790697674
2014-06-09,1,571,399,172,0.30122591943957966
2014-06-10,1,447,323,124,0.27740492170022374
2014-06-11,0,516,354,162,0.313953488372093
2014-06-12,0,430,296,134,0.3116279069767442
2014-06-13,1,397,274,123,0.30982367758186397
2014-06-16,1,523,361,162,0.30975143403441685
2014-06-17,1,368,273,95,0.25815217391304346
2014-06-18,1,482,324,158,0.3278008298755187
2014-06-19,1,548,378,170,0.3102189781021898
2014-06-20,1,444,306,138,0.3108108108108108
2014-06-23,0,382,275,107,0.2801047120418848
2014-06-24,0,402,303,99,0.2462686567164179
2014-06-25,1,477,338,139,0.2914046121593291
2014-06-26,0,445,322,123,0.27640449438202247
2014-06-27,1,493,330,163,0.3306288032454361
2014-06-30,0,419,300,119,0.2840095465393795
2014-07-01,1,460,333,127,0.27608695652173915
2014-07-02,1,357,269,88,0.24649859943977592
2014-07-03,1,421,311,110,0.26128266033254155
2014-07-07,0,401,296,105,0.26184538653366585
2014-07-08,0,467,318,149,0.31905781584582443
2014-07-09,1,395,290,105,0.26582278481012656
2014-07-10,0,434,316,118,0.271889400921659
2014-07-11,1,398,273,125,0.314070351758794
2014-07-14,1,439,291,148,0.33712984054669703
2014-07-15,1,442,331,111,0.251131221719457
2014-07-16,1,432,298,134,0.3101851851851852
2014-07-17,0,385,269,116,0.3012987012987013
2014-07-18,1,405,284,121,0.29876543209876544
2014-07-21,0,429,288,141,0.32867132867132864
2014-07-22,1,411,273,138,0.3357664233576642
2014-07-23,0,394,267,127,0.3223350253807107
2014-07-24,0,433,301,132,0.30484988452655887
2014-07-25,0,459,296,163,0.355119825708061
2014-07-28,1,444,293,151,0.3400900900900901
2014-07-29,0,417,283,134,0.3213429256594724
2014-07-30,0,398,282,116,0.2914572864321608
2014-07-31,0,416,277,139,0.33413461538461536
2014-08-01,0,398,283,115,0.2889447236180904
2014-08-04,1,437,309,128,0.2929061784897025
2014-08-05,0,476,324,152,0.31932773109243695
2014-08-06,1,461,313,148,0.3210412147505423
2014-08-07,0,331,248,83,0.25075528700906347
2014-08-08,1,273,216,57,0.2087912087912088
2014-08-11,1,475,306,169,0.35578947368421054
2014-08-12,0,384,273,111,0.2890625
2014-08-13,1,437,314,123,0.2814645308924485
2014-08-14,1,483,339,144,0.2981366459627329
2014-08-15,0,461,326,135,0.2928416485900217
2014-08-18,1,468,333,135,0.28846153846153844
2014-08-19,1,436,304,132,0.30275229357798167
2014-08-20,1,402,294,108,0.26865671641791045
2014-08-21,1,430,301,129,0.3
2014-08-22,0,452,305,147,0.3252212389380531
2014-08-25,1,419,310,109,0.26014319809069214
2014-08-26,1,422,299,123,0.2914691943127962
2014-08-27,1,508,341,167,0.328740157480315
2014-08-28,0,428,292,136,0.3177570093457944
2014-08-29,1,407,279,128,0.3144963144963145
2014-09-02,0,564,373,191,0.33865248226950356
2014-09-03,1,344,234,110,0.31976744186046513
2014-09-04,0,398,256,142,0.35678391959798994
2014-09-05,1,458,316,142,0.31004366812227074
2014-09-08,0,425,311,114,0.26823529411764707
2014-09-09,0,353,260,93,0.26345609065155806
2014-09-10,1,408,299,109,0.26715686274509803
2014-09-11,0,414,287,127,0.30676328502415456
2014-09-12,0,502,328,174,0.3466135458167331
2014-09-15,1,421,285,136,0.32304038004750596
2014-09-16,1,464,334,130,0.2801724137931034
2014-09-17,1,498,339,159,0.3192771084337349
2014-09-18,1,424,295,129,0.30424528301886794
2014-09-19,1,343,254,89,0.2594752186588921
2014-09-22,0,472,328,144,0.3050847457627119
2014-09-23,0,371,261,110,0.29649595687331537
2014-09-24,1,366,249,117,0.319672131147541
2014-09-25,0,437,318,119,0.2723112128146453
2014-09-26,1,506,356,150,0.2964426877470356
2014-09-29,0,428,291,137,0.32009345794392524
2014-09-30,0,607,396,211,0.34761120263591433
2014-10-01,0,493,338,155,0.3144016227180527
2014-10-02,0,536,375,161,0.3003731343283582
2014-10-03,1,352,267,85,0.24147727272727273
2014-10-06,0,467,326,141,0.3019271948608137
2014-10-07,0,443,327,116,0.2618510158013544
2014-10-08,1,534,358,176,0.3295880149812734
2014-10-09,0,495,343,152,0.30707070707070705
2014-10-10,0,445,319,126,0.28314606741573034
2014-10-13,0,381,279,102,0.2677165354330709
2014-10-14,0,355,260,95,0.2676056338028169
2014-10-15,0,500,336,164,0.328
2014-10-16,0,506,343,163,0.3221343873517787
2014-10-17,1,425,308,117,0.2752941176470588
2014-10-20,1,377,287,90,0.23872679045092837
2014-10-21,1,502,347,155,0.30876494023904383
2014-10-22,0,480,343,137,0.28541666666666665
2014-10-23,1,416,292,124,0.2980769230769231
2014-10-24,1,474,330,144,0.3037974683544304
2014-10-27,1,320,246,74,0.23125
2014-10-28,1,417,299,118,0.2829736211031175
2014-10-29,0,509,350,159,0.31237721021611004
2014-10-30,1,393,283,110,0.27989821882951654
2014-10-31,1,473,344,129,0.2727272727272727
2014-11-03,0,336,264,72,0.21428571428571427
2014-11-04,1,403,306,97,0.24069478908188585
2014-11-05,1,421,300,121,0.28741092636579574
2014-11-06,1,467,322,145,0.31049250535331907
2014-11-07,1,480,333,147,0.30625
2014-11-10,1,408,299,109,0.26715686274509803
2014-11-11,1,434,297,137,0.315668202764977
2014-11-12,0,429,305,124,0.289044289044289
2014-11-13,1,434,290,144,0.3317972350230415
2014-11-14,0,467,324,143,0.30620985010706636
2014-11-17,1,353,263,90,0.254957507082153
2014-11-18,1,429,311,118,0.27505827505827507
2014-11-19,0,383,264,119,0.31070496083550914
2014-11-20,1,474,331,143,0.30168776371308015
2014-11-21,1,490,344,146,0.2979591836734694
2014-11-24,1,437,312,125,0.28604118993135014
2014-11-25,0,455,331,124,0.2725274725274725
2014-11-26,1,447,316,131,0.2930648769574944
2014-11-28,1,488,318,170,0.3483606557377049
2014-12-01,0,432,318,114,0.2638888888888889
2014-12-02,1,439,318,121,0.275626423690205
2014-12-03,1,600,388,212,0.35333333333333333
2014-12-04,0,557,377,180,0.3231597845601436
2014-12-05,1,429,306,123,0.2867132867132867
2014-12-08,0,501,337,164,0.3273453093812375
2014-12-09,0,411,302,109,0.26520681265206814
2014-12-10,0,469,319,150,0.31982942430703626
2014-12-11,1,521,352,169,0.32437619961612285
2014-12-12,0,470,331,139,0.2957446808510638
2014-12-15,0,499,353,146,0.2925851703406814
2014-12-16,0,377,266,111,0.29442970822281167
2014-12-17,1,446,305,141,0.31614349775784756
2014-12-18,1,499,332,167,0.3346693386773547
2014-12-19,1,470,344,126,0.2680851063829787
2014-12-22,1,502,342,160,0.3187250996015936
2014-12-23,1,463,318,145,0.31317494600431967
2014-12-24,1,381,292,89,0.2335958005249344
2014-12-26,1,481,309,172,0.3575883575883576
2014-12-29,0,349,269,80,0.22922636103151864
2014-12-30,0,423,285,138,0.3262411347517731
2014-12-31,0,381,270,111,0.29133858267716534
2015-01-02,1,519,355,164,0.3159922928709056
2015-01-05,0,494,341,153,0.3097165991902834
2015-01-06,0,434,320,114,0.2626728110599078
2015-01-07,1,501,337,164,0.3273453093812375
2015-01-08,1,414,279,135,0.32608695652173914
2015-01-09,0,448,292,156,0.3482142857142857
2015-01-12,0,433,294,139,0.3210161662817552
2015-01-13,0,358,258,100,0.27932960893854747
2015-01-14,0,455,324,131,0.2879120879120879
2015-01-15,0,403,295,108,0.2679900744416873
2015-01-16,1,462,306,156,0.33766233766233766
2015-01-20,1,410,308,102,0.24878048780487805
2015-01-21,1,444,310,134,0.30180180180180183
2015-01-22,1,505,351,154,0.30495049504950494
2015-01-23,0,369,268,101,0.27371273712737126
2015-01-26,1,402,282,120,0.29850746268656714
2015-01-27,0,390,277,113,0.28974358974358977
2015-01-28,0,373,287,86,0.23056300268096513
2015-01-29,1,400,296,104,0.26
2015-01-30,0,399,301,98,0.24561403508771928
2015-02-02,1,510,364,146,0.28627450980392155
2015-02-03,1,433,299,134,0.3094688221709007
2015-02-04,1,330,229,101,0.30606060606060603
2015-02-05,1,328,238,90,0.27439024390243905
2015-02-06,0,494,332,162,0.32793522267206476
2015-02-09,0,344,266,78,0.22674418604651161
2015-02-10,1,424,311,113,0.2665094339622642
2015-02-11,0,441,317,124,0.2811791383219955
2015-02-12,1,394,308,86,0.2182741116751269
2015-02-13,1,390,298,92,0.2358974358974359
2015-02-17,1,417,308,109,0.26139088729016785
2015-02-18,0,379,289,90,0.23746701846965698
2015-02-19,0,492,319,173,0.3516260162601626
2015-02-20,1,499,357,142,0.2845691382765531
2015-02-23,0,434,301,133,0.3064516129032258
2015-02-24,1,374,281,93,0.24866310160427807
2015-02-25,1,500,356,144,0.288
2015-02-26,0,457,296,161,0.3522975929978118
2015-02-27,0,435,313,122,0.28045977011494255
2015-03-02,1,441,327,114,0.2585034013605442
2015-03-03,0,446,319,127,0.28475336322869954
2015-03-04,0,489,330,159,0.32515337423312884
2015-03-05,1,605,379,226,0.37355371900826445
2015-03-06,0,457,328,129,0.28227571115973743
2015-03-09,1,475,336,139,0.2926315789473684
2015-03-10,0,489,349,140,0.28629856850715746
2015-03-11,0,400,293,107,0.2675
2015-03-12,1,528,354,174,0.32954545454545453
2015-03-13,0,462,324,138,0.2987012987012987
2015-03-16,1,485,324,161,0.3319587628865979
2015-03-17,0,525,370,155,0.29523809523809524
2015-03-18,1,475,334,141,0.2968421052631579
2015-03-19,0,485,336,149,0.30721649484536084
2015-03-20,1,556,377,179,0.32194244604316546
2015-03-23,0,374,287,87,0.232620320855615
2015-03-24,0,427,327,100,0.234192037470726
2015-03-25,0,470,344,126,0.2680851063829787
2015-03-26,0,463,322,141,0.3045356371490281
2015-03-27,1,474,347,127,0.2679324894514768
2015-03-30,1,458,327,131,0.28602620087336245
2015-03-31,0,549,385,164,0.2987249544626594
2015-04-01,0,379,281,98,0.25857519788918204
2015-04-02,1,516,356,160,0.31007751937984496
2015-04-06,1,422,299,123,0.2914691943127962
2015-04-07,0,449,328,121,0.26948775055679286
2015-04-08,1,486,351,135,0.2777777777777778
2015-04-09,1,439,297,142,0.3234624145785877
2015-04-10,1,572,388,184,0.32167832167832167
2015-04-13,0,440,320,120,0.2727272727272727
2015-04-14,1,466,326,140,0.30042918454935624
2015-04-15,1,504,357,147,0.2916666666666667
2015-04-16,0,397,293,104,0.2619647355163728
2015-04-17,0,421,307,114,0.27078384798099764
2015-04-20,1,480,329,151,0.3145833333333333
2015-04-21,0,481,334,147,0.30561330561330563
2015-04-22,1,485,332,153,0.3154639175257732
2015-04-23,1,545,370,175,0.3211009174311927
2015-04-24,1,459,311,148,0.3224400871459695
2015-04-27,0,395,286,109,0.2759493670886076
2015-04-28,1,504,351,153,0.30357142857142855
2015-04-29,0,490,344,146,0.2979591836734694
2015-04-30,0,399,291,108,0.2706766917293233
2015-05-01,1,481,345,136,0.28274428274428276
2015-05-04,1,571,393,178,0.3117338003502627
2015-05-05,0,404,297,107,0.26485148514851486
2015-05-06,0,474,325,149,0.3143459915611814
2015-05-07,1,431,302,129,0.29930394431554525
2015-05-08,1,342,257,85,0.24853801169590642
2015-05-11,0,576,397,179,0.3107638888888889
2015-05-12,0,434,312,122,0.28110599078341014
2015-05-13,0,547,377,170,0.31078610603290674
2015-05-14,1,448,334,114,0.2544642857142857
2015-05-15,1,558,368,190,0.34050179211469533
2015-05-18,1,466,337,129,0.27682403433476394
2015-05-19,1,574,377,197,0.343205574912892
2015-05-20,0,569,383,186,0.3268892794376098
2015-05-21,1,393,286,107,0.272264631043257
2015-05-22,0,492,350,142,0.2886178861788618
2015-05-26,0,536,353,183,0.3414179104477612
2015-05-27,1,441,304,137,0.31065759637188206
2015-05-28,0,463,329,134,0.2894168466522678
2015-05-29,0,579,372,207,0.35751295336787564
2015-06-01,1,459,327,132,0.2875816993464052
2015-06-02,0,464,336,128,0.27586206896551724
2015-06-03,1,462,325,137,0.29653679653679654
2015-06-04,0,467,350,117,0.2505353319057816
2015-06-05,0,494,351,143,0.2894736842105263
2015-06-08,0,472,333,139,0.2944915254237288
2015-06-09,0,511,331,180,0.3522504892367906
2015-06-10,1,445,321,124,0.2786516853932584
2015-06-11,1,445,324,121,0.27191011235955054
2015-06-12,0,554,379,175,0.315884476534296
2015-06-15,0,394,297,97,0.24619289340101522
2015-06-16,1,531,355,176,0.3314500941619586
2015-06-17,1,502,349,153,0.3047808764940239
2015-06-18,1,468,332,136,0.2905982905982906
2015-06-19,0,507,367,140,0.27613412228796846
2015-06-22,1,534,371,163,0.3052434456928839
2015-06-23,1,496,363,133,0.26814516129032256
2015-06-24,0,431,293,138,0.32018561484918795
2015-06-25,0,415,309,106,0.25542168674698795
2015-06-26,1,350,273,77,0.22
2015-06-29,0,455,322,133,0.2923076923076923
2015-06-30,1,416,300,116,0.27884615384615385
2015-07-01,1,472,326,146,0.3093220338983051
2015-07-02,0,556,366,190,0.34172661870503596
2015-07-06,0,518,356,162,0.3127413127413127
2015-07-07,1,498,343,155,0.3112449799196787
2015-07-08,0,479,351,128,0.267223382045929
2015-07-09,1,389,287,102,0.2622107969151671
2015-07-10,1,458,318,140,0.3056768558951965
2015-07-13,1,404,303,101,0.25
2015-07-14,1,472,322,150,0.3177966101694915
2015-07-15,0,487,348,139,0.28542094455852157
2015-07-16,1,508,346,162,0.3188976377952756
2015-07-17,0,536,350,186,0.34701492537313433
2015-07-20,1,367,279,88,0.23978201634877383
2015-07-21,0,578,400,178,0.3079584775086505
2015-07-22,0,530,384,146,0.27547169811320754
2015-07-23,0,481,348,133,0.2765072765072765
2015-07-24,0,477,320,157,0.32914046121593293
2015-07-27,0,521,355,166,0.31861804222648754
2015-07-28,1,416,304,112,0.2692307692307692
2015-07-29,1,520,372,148,0.2846153846153846
2015-07-30,0,493,347,146,0.2961460446247465
